product_type1,product_type2,time,price,is_original,time_diff
D,C,2024-11-05 06:00:00,567.1531234538305,True,1.0
D,C,2024-11-05 07:00:00,556.7026112490346,True,1.0
D,C,2024-11-05 08:00:00,512.8613008566473,True,1.0
D,C,2024-11-05 09:00:00,524.5970079800061,True,1.0
D,C,2024-11-05 10:00:00,529.3857035839033,True,1.0
D,C,2024-11-05 11:00:00,476.2279205079848,True,1.0
D,C,2024-11-05 12:00:00,511.7534426461492,True,1.0
D,C,2024-11-05 13:00:00,481.19793241701,True,1.0
D,C,2024-11-05 14:00:00,528.6996073956815,True,1.0
D,C,2024-11-05 15:00:00,485.32907038515793,True,1.0
D,C,2024-11-05 16:00:00,516.5608122916824,True,1.0
D,C,2024-11-05 17:00:00,471.6778446184352,True,1.0
D,C,2024-11-05 18:00:00,553.4733422886693,True,1.0
D,C,2024-11-05 19:00:00,550.6517807426044,True,1.0
D,C,2024-11-05 20:00:00,564.7686600072271,True,1.0
D,C,2024-11-05 21:00:00,565.4035972949623,True,1.0
D,C,2024-11-05 22:00:00,507.5572700728938,True,1.0
D,C,2024-11-05 23:00:00,514.9717777565681,True,1.0
D,C,2024-11-06 00:00:00,531.4501467880243,True,1.0
D,C,2024-11-06 01:00:00,519.9864403466073,True,1.0
D,C,2024-11-06 02:00:00,540.9739881496382,True,1.0
D,C,2024-11-06 03:00:00,534.1796388974492,True,1.0
D,C,2024-11-06 04:00:00,562.9160601732408,True,1.0
D,C,2024-11-06 05:00:00,545.193980910747,True,1.0
D,C,2024-11-06 06:00:00,482.753348706731,True,1.0
D,C,2024-11-06 07:00:00,494.7442157423908,True,1.0
D,C,2024-11-06 08:00:00,556.1863186232162,True,1.0
D,C,2024-11-06 09:00:00,493.7665097595292,True,1.0
D,C,2024-11-06 10:00:00,498.322352146446,True,1.0
D,C,2024-11-06 11:00:00,538.1006398211607,True,1.0
D,C,2024-11-06 12:00:00,520.8528266080116,True,1.0
D,C,2024-11-06 13:00:00,553.9002224605582,True,1.0
D,C,2024-11-06 14:00:00,515.4344875172812,True,1.0
D,C,2024-11-06 15:00:00,525.6319257590427,True,1.0
D,C,2024-11-06 16:00:00,496.1332527902722,True,1.0
D,C,2024-11-06 17:00:00,546.3936460297855,True,1.0
D,C,2024-11-06 18:00:00,485.0771969840479,True,1.0
D,C,2024-11-06 19:00:00,572.5585468720127,True,1.0
D,C,2024-11-06 20:00:00,482.9816259152236,True,1.0
D,C,2024-11-06 21:00:00,469.19990755059615,True,1.0
D,C,2024-11-06 22:00:00,552.0495304768355,True,1.0
D,C,2024-11-06 23:00:00,529.7126196812874,True,1.0
D,C,2024-11-07 00:00:00,521.807226149077,True,1.0
D,C,2024-11-07 01:00:00,571.3233324897285,True,1.0
D,C,2024-11-07 02:00:00,549.7122495630318,True,1.0
D,C,2024-11-07 03:00:00,530.1955603739914,True,1.0
D,C,2024-11-07 04:00:00,503.651075317048,True,1.0
D,C,2024-11-07 05:00:00,554.0092386651914,True,1.0
D,C,2024-11-07 06:00:00,547.7188897485102,True,1.0
D,C,2024-11-07 07:00:00,523.3394382726354,True,1.0
D,C,2024-11-07 08:00:00,553.721313421148,True,1.0
D,C,2024-11-07 09:00:00,531.2408256252486,True,1.0
D,C,2024-11-07 10:00:00,476.0147416929644,True,1.0
D,C,2024-11-07 11:00:00,531.5285313524431,True,1.0
D,C,2024-11-07 12:00:00,512.3789342518468,True,1.0
D,C,2024-11-07 13:00:00,537.8865746252975,True,1.0
D,C,2024-11-07 14:00:00,546.0815525413982,True,1.0
D,C,2024-11-07 15:00:00,500.8266978679661,True,1.0
D,C,2024-11-07 16:00:00,527.5425057255063,True,1.0
D,C,2024-11-07 17:00:00,561.9222306303351,True,1.0
D,C,2024-11-07 18:00:00,535.3785642654876,True,1.0
D,C,2024-11-07 19:00:00,498.6079639710884,True,1.0
D,C,2024-11-07 20:00:00,519.7308827738042,True,1.0
D,C,2024-11-07 21:00:00,514.7143635276008,True,1.0
D,C,2024-11-07 22:00:00,499.4287395960434,True,1.0
D,C,2024-11-07 23:00:00,501.8305970499953,True,1.0
D,C,2024-11-08 00:00:00,493.85034031620125,True,1.0
D,C,2024-11-08 01:00:00,507.8179759789336,True,1.0
D,C,2024-11-08 02:00:00,544.348314095074,True,1.0
D,C,2024-11-08 03:00:00,533.1720702481305,True,1.0
D,C,2024-11-08 04:00:00,566.1496467118071,True,1.0
D,C,2024-11-08 05:00:00,550.0897394674433,True,1.0
D,C,2024-11-08 06:00:00,569.3241896425887,True,1.0
D,C,2024-11-08 07:00:00,470.01309910990176,True,1.0
D,C,2024-11-08 08:00:00,485.9673157425596,True,1.0
D,C,2024-11-08 09:00:00,474.8030444669183,True,1.0
D,C,2024-11-08 10:00:00,494.5780329956699,True,1.0
D,C,2024-11-08 11:00:00,507.6644129087132,True,1.0
D,C,2024-11-08 12:00:00,513.0472866123877,True,1.0
D,C,2024-11-08 13:00:00,539.4163601185696,True,1.0
D,C,2024-11-08 14:00:00,522.1087014487306,True,1.0
D,C,2024-11-08 15:00:00,480.4706740976701,True,1.0
D,C,2024-11-08 16:00:00,503.645187627903,True,1.0
D,C,2024-11-08 17:00:00,552.4605421631499,True,1.0
D,C,2024-11-08 18:00:00,561.6643902803214,True,1.0
D,C,2024-11-08 19:00:00,477.0644762433592,True,1.0
D,C,2024-11-08 20:00:00,532.2606210381139,True,1.0
D,C,2024-11-08 21:00:00,570.7165691593619,True,1.0
D,C,2024-11-08 22:00:00,477.0915539072652,True,1.0
D,C,2024-11-08 23:00:00,526.7395830880387,True,1.0
D,C,2024-11-09 00:00:00,,False,1.0
D,C,2024-11-09 01:00:00,,False,2.0
D,C,2024-11-09 02:00:00,,False,3.0
D,C,2024-11-09 03:00:00,,False,4.0
D,C,2024-11-09 04:00:00,,False,5.0
D,C,2024-11-09 05:00:00,,False,6.0
D,C,2024-11-09 06:00:00,,False,7.0
D,C,2024-11-09 07:00:00,,False,8.0
D,C,2024-11-09 08:00:00,,False,9.0
D,C,2024-11-09 09:00:00,,False,10.0
D,C,2024-11-09 10:00:00,,False,11.0
D,C,2024-11-09 11:00:00,,False,12.0
D,C,2024-11-09 12:00:00,,False,13.0
D,C,2024-11-09 13:00:00,,False,14.0
D,C,2024-11-09 14:00:00,,False,15.0
D,C,2024-11-09 15:00:00,,False,16.0
D,C,2024-11-09 16:00:00,,False,17.0
D,C,2024-11-09 17:00:00,,False,18.0
D,C,2024-11-09 18:00:00,,False,19.0
D,C,2024-11-09 19:00:00,,False,20.0
D,C,2024-11-09 20:00:00,,False,21.0
D,C,2024-11-09 21:00:00,,False,22.0
D,C,2024-11-09 22:00:00,,False,23.0
D,C,2024-11-09 23:00:00,,False,24.0
D,C,2024-11-10 00:00:00,,False,25.0
D,C,2024-11-10 01:00:00,,False,26.0
D,C,2024-11-10 02:00:00,,False,27.0
D,C,2024-11-10 03:00:00,,False,28.0
D,C,2024-11-10 04:00:00,,False,29.0
D,C,2024-11-10 05:00:00,,False,30.0
D,C,2024-11-10 06:00:00,,False,31.0
D,C,2024-11-10 07:00:00,,False,32.0
D,C,2024-11-10 08:00:00,,False,33.0
D,C,2024-11-10 09:00:00,,False,34.0
D,C,2024-11-10 10:00:00,,False,35.0
D,C,2024-11-10 11:00:00,,False,36.0
D,C,2024-11-10 12:00:00,,False,37.0
D,C,2024-11-10 13:00:00,,False,38.0
D,C,2024-11-10 14:00:00,,False,39.0
D,C,2024-11-10 15:00:00,,False,40.0
D,C,2024-11-10 16:00:00,,False,41.0
D,C,2024-11-10 17:00:00,,False,42.0
D,C,2024-11-10 18:00:00,,False,43.0
D,C,2024-11-10 19:00:00,,False,44.0
D,C,2024-11-10 20:00:00,,False,45.0
D,C,2024-11-10 21:00:00,,False,46.0
D,C,2024-11-10 22:00:00,,False,47.0
D,C,2024-11-10 23:00:00,,False,48.0
D,C,2024-11-11 00:00:00,,False,49.0
D,C,2024-11-11 01:00:00,,False,50.0
D,C,2024-11-11 02:00:00,,False,51.0
D,C,2024-11-11 03:00:00,,False,52.0
D,C,2024-11-11 04:00:00,,False,53.0
D,C,2024-11-11 05:00:00,,False,54.0
D,C,2024-11-11 06:00:00,,False,55.0
D,C,2024-11-11 07:00:00,,False,56.0
D,C,2024-11-11 08:00:00,,False,57.0
D,C,2024-11-11 09:00:00,,False,58.0
D,C,2024-11-11 10:00:00,,False,59.0
D,C,2024-11-11 11:00:00,,False,60.0
D,C,2024-11-11 12:00:00,,False,61.0
D,C,2024-11-11 13:00:00,,False,62.0
D,C,2024-11-11 14:00:00,,False,63.0
D,C,2024-11-11 15:00:00,,False,64.0
D,C,2024-11-11 16:00:00,,False,65.0
D,C,2024-11-11 17:00:00,,False,66.0
D,C,2024-11-11 18:00:00,,False,67.0
D,C,2024-11-11 19:00:00,,False,68.0
D,C,2024-11-11 20:00:00,,False,69.0
D,C,2024-11-11 21:00:00,,False,70.0
D,C,2024-11-11 22:00:00,,False,71.0
D,C,2024-11-11 23:00:00,,False,72.0
D,C,2024-11-12 00:00:00,472.2553486810733,True,73.0
D,C,2024-11-12 01:00:00,564.6239139309837,True,1.0
D,C,2024-11-12 02:00:00,559.3311180251535,True,1.0
D,C,2024-11-12 03:00:00,518.2399727393719,True,1.0
D,C,2024-11-12 04:00:00,566.6489525838792,True,1.0
D,C,2024-11-12 05:00:00,542.5237898964767,True,1.0
D,C,2024-11-12 06:00:00,497.936656290818,True,1.0
D,C,2024-11-12 07:00:00,504.878757705382,True,1.0
D,C,2024-11-12 08:00:00,477.83356019906097,True,1.0
D,C,2024-11-12 09:00:00,568.7390080692903,True,1.0
D,C,2024-11-12 10:00:00,566.1623356064096,True,1.0
D,C,2024-11-12 11:00:00,530.0479946974851,True,1.0
D,C,2024-11-12 12:00:00,571.7951609590522,True,1.0
D,C,2024-11-12 13:00:00,533.454459541221,True,1.0
D,C,2024-11-12 14:00:00,511.6736797943006,True,1.0
D,C,2024-11-12 15:00:00,540.8060657917127,True,1.0
D,C,2024-11-12 16:00:00,493.13000031268,True,1.0
D,C,2024-11-12 17:00:00,500.9484481570879,True,1.0
D,C,2024-11-12 18:00:00,470.8716851937426,True,1.0
D,C,2024-11-12 19:00:00,499.576018087545,True,1.0
D,C,2024-11-12 20:00:00,487.5725716723733,True,1.0
D,C,2024-11-12 21:00:00,,False,1.0
D,C,2024-11-12 22:00:00,571.2692641620254,True,2.0
D,C,2024-11-12 23:00:00,507.0086918664599,True,1.0
D,C,2024-11-13 00:00:00,516.9217797945126,True,1.0
D,C,2024-11-13 01:00:00,536.7454976830595,True,1.0
D,C,2024-11-13 02:00:00,556.8440078515938,True,1.0
D,C,2024-11-13 03:00:00,539.5983224093192,True,1.0
D,C,2024-11-13 04:00:00,534.0135083428285,True,1.0
D,C,2024-11-13 05:00:00,490.5531741493365,True,1.0
D,C,2024-11-13 06:00:00,551.9031350971052,True,1.0
D,C,2024-11-13 07:00:00,567.6854568665614,True,1.0
D,C,2024-11-13 08:00:00,566.4643508463587,True,1.0
D,C,2024-11-13 09:00:00,529.7326246956482,True,1.0
D,C,2024-11-13 10:00:00,501.8462907410485,True,1.0
D,C,2024-11-13 11:00:00,471.43746356355865,True,1.0
D,C,2024-11-13 12:00:00,496.5468257220853,True,1.0
D,C,2024-11-13 13:00:00,545.455025256355,True,1.0
D,C,2024-11-13 14:00:00,523.1429201810038,True,1.0
D,C,2024-11-13 15:00:00,561.3299105528956,True,1.0
D,C,2024-11-13 16:00:00,531.2532564528999,True,1.0
D,C,2024-11-13 17:00:00,495.7141944716795,True,1.0
D,C,2024-11-13 18:00:00,506.8105001192049,True,1.0
D,C,2024-11-13 19:00:00,490.1874648829285,True,1.0
D,C,2024-11-13 20:00:00,477.8236715718495,True,1.0
D,C,2024-11-13 21:00:00,533.3016219645888,True,1.0
D,C,2024-11-13 22:00:00,559.0789891333558,True,1.0
D,C,2024-11-13 23:00:00,568.2438024155774,True,1.0
D,C,2024-11-14 00:00:00,498.0867325914746,True,1.0
D,C,2024-11-14 01:00:00,569.534894901531,True,1.0
D,C,2024-11-14 02:00:00,518.0697757072963,True,1.0
D,C,2024-11-14 03:00:00,532.4450593340075,True,1.0
D,C,2024-11-14 04:00:00,552.3286179729051,True,1.0
D,C,2024-11-14 05:00:00,506.64191743507865,True,1.0
D,C,2024-11-14 06:00:00,478.7894364826097,True,1.0
D,C,2024-11-14 07:00:00,490.8977269201635,True,1.0
D,C,2024-11-14 08:00:00,545.4191211899054,True,1.0
D,C,2024-11-14 09:00:00,494.2949423031872,True,1.0
D,C,2024-11-14 10:00:00,509.6283304745837,True,1.0
D,C,2024-11-14 11:00:00,572.7410376283285,True,1.0
D,C,2024-11-14 12:00:00,526.443153728223,True,1.0
D,C,2024-11-14 13:00:00,546.6966771620815,True,1.0
D,C,2024-11-14 14:00:00,571.2419120364855,True,1.0
D,C,2024-11-14 15:00:00,532.1865943636941,True,1.0
D,C,2024-11-14 16:00:00,570.8514162959145,True,1.0
D,C,2024-11-14 17:00:00,483.4713112762411,True,1.0
D,C,2024-11-14 18:00:00,563.7146447636627,True,1.0
D,C,2024-11-14 19:00:00,560.9729363043621,True,1.0
D,C,2024-11-14 20:00:00,559.6356158459417,True,1.0
D,C,2024-11-14 21:00:00,480.6243253189042,True,1.0
D,C,2024-11-14 22:00:00,565.1239393351866,True,1.0
D,C,2024-11-14 23:00:00,486.5934231787253,True,1.0
D,C,2024-11-15 00:00:00,512.0668111295149,True,1.0
D,C,2024-11-15 01:00:00,520.3110951887764,True,1.0
D,C,2024-11-15 02:00:00,539.9444466626288,True,1.0
D,C,2024-11-15 03:00:00,469.7040429484618,True,1.0
D,C,2024-11-15 04:00:00,477.7804024109861,True,1.0
D,C,2024-11-15 05:00:00,532.7501301381342,True,1.0
D,C,2024-11-15 06:00:00,484.4444573063887,True,1.0
D,C,2024-11-15 07:00:00,571.30334566941,True,1.0
D,C,2024-11-15 08:00:00,481.68663450131305,True,1.0
D,C,2024-11-15 09:00:00,506.5381408895048,True,1.0
D,C,2024-11-15 10:00:00,507.7848497797015,True,1.0
D,C,2024-11-15 11:00:00,486.3440775592723,True,1.0
D,C,2024-11-15 12:00:00,558.3108578700459,True,1.0
D,C,2024-11-15 13:00:00,543.7342848335041,True,1.0
D,C,2024-11-15 14:00:00,541.619007968816,True,1.0
D,C,2024-11-15 15:00:00,549.2635378397437,True,1.0
D,C,2024-11-15 16:00:00,572.8020657732226,True,1.0
D,C,2024-11-15 17:00:00,528.7460575097223,True,1.0
D,C,2024-11-15 18:00:00,551.5507283169873,True,1.0
D,C,2024-11-15 19:00:00,478.2676922044996,True,1.0
D,C,2024-11-15 20:00:00,526.255756665717,True,1.0
D,C,2024-11-15 21:00:00,532.4325845655175,True,1.0
D,C,2024-11-15 22:00:00,524.7502869619336,True,1.0
D,C,2024-11-15 23:00:00,498.6252005732318,True,1.0
D,C,2024-11-16 00:00:00,,False,1.0
D,C,2024-11-16 01:00:00,,False,2.0
D,C,2024-11-16 02:00:00,,False,3.0
D,C,2024-11-16 03:00:00,,False,4.0
D,C,2024-11-16 04:00:00,,False,5.0
D,C,2024-11-16 05:00:00,,False,6.0
D,C,2024-11-16 06:00:00,,False,7.0
D,C,2024-11-16 07:00:00,,False,8.0
D,C,2024-11-16 08:00:00,,False,9.0
D,C,2024-11-16 09:00:00,,False,10.0
D,C,2024-11-16 10:00:00,,False,11.0
D,C,2024-11-16 11:00:00,,False,12.0
D,C,2024-11-16 12:00:00,,False,13.0
D,C,2024-11-16 13:00:00,,False,14.0
D,C,2024-11-16 14:00:00,,False,15.0
D,C,2024-11-16 15:00:00,,False,16.0
D,C,2024-11-16 16:00:00,,False,17.0
D,C,2024-11-16 17:00:00,,False,18.0
D,C,2024-11-16 18:00:00,,False,19.0
D,C,2024-11-16 19:00:00,,False,20.0
D,C,2024-11-16 20:00:00,,False,21.0
D,C,2024-11-16 21:00:00,,False,22.0
D,C,2024-11-16 22:00:00,,False,23.0
D,C,2024-11-16 23:00:00,,False,24.0
D,C,2024-11-17 00:00:00,,False,25.0
D,C,2024-11-17 01:00:00,,False,26.0
D,C,2024-11-17 02:00:00,,False,27.0
D,C,2024-11-17 03:00:00,,False,28.0
D,C,2024-11-17 04:00:00,,False,29.0
D,C,2024-11-17 05:00:00,,False,30.0
D,C,2024-11-17 06:00:00,,False,31.0
D,C,2024-11-17 07:00:00,,False,32.0
D,C,2024-11-17 08:00:00,,False,33.0
D,C,2024-11-17 09:00:00,,False,34.0
D,C,2024-11-17 10:00:00,,False,35.0
D,C,2024-11-17 11:00:00,,False,36.0
D,C,2024-11-17 12:00:00,,False,37.0
D,C,2024-11-17 13:00:00,,False,38.0
D,C,2024-11-17 14:00:00,,False,39.0
D,C,2024-11-17 15:00:00,,False,40.0
D,C,2024-11-17 16:00:00,,False,41.0
D,C,2024-11-17 17:00:00,,False,42.0
D,C,2024-11-17 18:00:00,,False,43.0
D,C,2024-11-17 19:00:00,,False,44.0
D,C,2024-11-17 20:00:00,,False,45.0
D,C,2024-11-17 21:00:00,,False,46.0
D,C,2024-11-17 22:00:00,,False,47.0
D,C,2024-11-17 23:00:00,,False,48.0
D,C,2024-11-18 00:00:00,553.5710343487468,True,49.0
D,C,2024-11-18 01:00:00,489.159709081471,True,1.0
D,C,2024-11-18 02:00:00,519.7535288289341,True,1.0
D,C,2024-11-18 03:00:00,513.8286337768562,True,1.0
D,C,2024-11-18 04:00:00,535.9716473523783,True,1.0
D,C,2024-11-18 05:00:00,572.9355026621971,True,1.0
D,C,2024-11-18 06:00:00,535.7410679139634,True,1.0
D,C,2024-11-18 07:00:00,483.6289356889541,True,1.0
D,C,2024-11-18 08:00:00,491.5678728575629,True,1.0
D,C,2024-11-18 09:00:00,483.2808221182453,True,1.0
D,C,2024-11-18 10:00:00,513.9798736126701,True,1.0
D,C,2024-11-18 11:00:00,559.609239706833,True,1.0
D,C,2024-11-18 12:00:00,509.806452889084,True,1.0
D,C,2024-11-18 13:00:00,485.40551393501255,True,1.0
D,C,2024-11-18 14:00:00,499.47698171665775,True,1.0
D,C,2024-11-18 15:00:00,566.1893552049796,True,1.0
D,C,2024-11-18 16:00:00,566.97435411031,True,1.0
D,C,2024-11-18 17:00:00,518.5664877259609,True,1.0
D,C,2024-11-18 18:00:00,497.80119306506407,True,1.0
D,C,2024-11-18 19:00:00,541.4667391993208,True,1.0
D,C,2024-11-18 20:00:00,501.4126842667916,True,1.0
D,C,2024-11-18 21:00:00,477.00717661527534,True,1.0
D,C,2024-11-18 22:00:00,529.9661283971316,True,1.0
D,C,2024-11-18 23:00:00,472.3881312009288,True,1.0
D,C,2024-11-19 00:00:00,487.9004970434058,True,1.0
D,C,2024-11-19 01:00:00,487.2844271136611,True,1.0
D,C,2024-11-19 02:00:00,482.24191115004464,True,1.0
D,C,2024-11-19 03:00:00,496.8732555903133,True,1.0
D,C,2024-11-19 04:00:00,493.051097660902,True,1.0
D,C,2024-11-19 05:00:00,481.2522806824954,True,1.0
D,C,2024-11-19 06:00:00,507.3371515284534,True,1.0
D,C,2024-11-19 07:00:00,547.3952645826346,True,1.0
D,C,2024-11-19 08:00:00,531.7846559183372,True,1.0
D,C,2024-11-19 09:00:00,564.962712993519,True,1.0
D,C,2024-11-19 10:00:00,483.0850452025695,True,1.0
D,C,2024-11-19 11:00:00,481.4799898489194,True,1.0
D,C,2024-11-19 12:00:00,515.8213723117683,True,1.0
D,C,2024-11-19 13:00:00,513.0130272224667,True,1.0
D,C,2024-11-19 14:00:00,543.198183938526,True,1.0
D,C,2024-11-19 15:00:00,513.5634710536048,True,1.0
D,C,2024-11-19 16:00:00,471.62202740612497,True,1.0
D,C,2024-11-19 17:00:00,555.6530147137124,True,1.0
D,C,2024-11-19 18:00:00,481.8994070714489,True,1.0
D,C,2024-11-19 19:00:00,498.6069508734327,True,1.0
D,C,2024-11-19 20:00:00,486.0779548991768,True,1.0
D,C,2024-11-19 21:00:00,529.7832572492132,True,1.0
D,C,2024-11-19 22:00:00,481.0907523161869,True,1.0
D,C,2024-11-19 23:00:00,522.9460068274102,True,1.0
D,C,2024-11-20 00:00:00,570.7947781044879,True,1.0
D,C,2024-11-20 01:00:00,502.5104697497004,True,1.0
D,C,2024-11-20 02:00:00,482.79519842253967,True,1.0
D,C,2024-11-20 03:00:00,571.1421705963522,True,1.0
D,C,2024-11-20 04:00:00,521.8903072993959,True,1.0
D,C,2024-11-20 05:00:00,518.2660039737602,True,1.0
D,C,2024-11-20 06:00:00,469.33347484263805,True,1.0
D,C,2024-11-20 07:00:00,562.4138737938022,True,1.0
D,C,2024-11-20 08:00:00,472.63583383704247,True,1.0
D,C,2024-11-20 09:00:00,506.021469274461,True,1.0
D,C,2024-11-20 10:00:00,469.2916170443429,True,1.0
D,C,2024-11-20 11:00:00,530.7122689326402,True,1.0
D,C,2024-11-20 12:00:00,489.2575602697137,True,1.0
D,C,2024-11-20 13:00:00,495.8943628639214,True,1.0
D,C,2024-11-20 14:00:00,490.9298502852557,True,1.0
D,C,2024-11-20 15:00:00,519.9294786820265,True,1.0
D,C,2024-11-20 16:00:00,482.502835458468,True,1.0
D,C,2024-11-20 17:00:00,529.339180528323,True,1.0
D,C,2024-11-20 18:00:00,477.9400526162489,True,1.0
D,C,2024-11-20 19:00:00,538.9630047753475,True,1.0
D,C,2024-11-20 20:00:00,518.8142393147017,True,1.0
D,C,2024-11-20 21:00:00,552.029131551586,True,1.0
D,C,2024-11-20 22:00:00,556.151125186322,True,1.0
D,C,2024-11-20 23:00:00,551.1642937174843,True,1.0
D,C,2024-11-21 00:00:00,562.6874498733176,True,1.0
D,C,2024-11-21 01:00:00,551.0767034380987,True,1.0
D,C,2024-11-21 02:00:00,545.9055314581183,True,1.0
D,C,2024-11-21 03:00:00,490.93992240580906,True,1.0
D,C,2024-11-21 04:00:00,472.4212599326747,True,1.0
D,C,2024-11-21 05:00:00,486.6741787580854,True,1.0
D,C,2024-11-21 06:00:00,469.3466958441082,True,1.0
D,C,2024-11-21 07:00:00,518.2321702200752,True,1.0
D,C,2024-11-21 08:00:00,493.1593864819921,True,1.0
D,C,2024-11-21 09:00:00,479.7324632911352,True,1.0
D,C,2024-11-21 10:00:00,505.0567646802186,True,1.0
D,C,2024-11-21 11:00:00,525.3682569452183,True,1.0
D,C,2024-11-21 12:00:00,508.6064767975572,True,1.0
D,C,2024-11-21 13:00:00,561.7019503537614,True,1.0
D,C,2024-11-21 14:00:00,529.8944597690187,True,1.0
D,C,2024-11-21 15:00:00,485.7274598709677,True,1.0
D,C,2024-11-21 16:00:00,525.2912432711452,True,1.0
D,C,2024-11-21 17:00:00,506.20133804692233,True,1.0
D,C,2024-11-21 18:00:00,483.5017254279212,True,1.0
D,C,2024-11-21 19:00:00,512.2971817329866,True,1.0
D,C,2024-11-21 20:00:00,473.6180471106401,True,1.0
D,C,2024-11-21 21:00:00,529.6701768475014,True,1.0
D,C,2024-11-21 22:00:00,569.6111851751142,True,1.0
D,C,2024-11-21 23:00:00,498.12768751859176,True,1.0
D,C,2024-11-22 00:00:00,550.0796175589991,True,1.0
D,C,2024-11-22 01:00:00,572.2893019414267,True,1.0
D,C,2024-11-22 02:00:00,493.3399671569904,True,1.0
D,C,2024-11-22 03:00:00,564.8572832924316,True,1.0
D,C,2024-11-22 04:00:00,494.7355866607844,True,1.0
D,C,2024-11-22 05:00:00,504.71868531750016,True,1.0
D,C,2024-11-22 06:00:00,537.9695381452075,True,1.0
D,C,2024-11-22 07:00:00,479.8949484201511,True,1.0
D,C,2024-11-22 08:00:00,528.8811799469614,True,1.0
D,C,2024-11-22 09:00:00,523.1847651428319,True,1.0
D,C,2024-11-22 10:00:00,548.0809641814092,True,1.0
D,C,2024-11-22 11:00:00,571.6027054250583,True,1.0
D,C,2024-11-22 12:00:00,540.5412261431618,True,1.0
D,C,2024-11-22 13:00:00,537.6915874736582,True,1.0
D,C,2024-11-22 14:00:00,476.63706594224,True,1.0
D,C,2024-11-22 15:00:00,566.7814268601603,True,1.0
D,C,2024-11-22 16:00:00,488.0699484373591,True,1.0
D,C,2024-11-22 17:00:00,554.5139215374747,True,1.0
D,C,2024-11-22 18:00:00,562.3829381795002,True,1.0
D,C,2024-11-22 19:00:00,565.0700701287503,True,1.0
D,C,2024-11-22 20:00:00,562.3861746621759,True,1.0
D,C,2024-11-22 21:00:00,477.3990710306469,True,1.0
D,C,2024-11-22 22:00:00,514.6592770623803,True,1.0
D,C,2024-11-22 23:00:00,520.6365431119403,True,1.0
D,C,2024-11-23 00:00:00,,False,1.0
D,C,2024-11-23 01:00:00,,False,2.0
D,C,2024-11-23 02:00:00,,False,3.0
D,C,2024-11-23 03:00:00,,False,4.0
D,C,2024-11-23 04:00:00,,False,5.0
D,C,2024-11-23 05:00:00,,False,6.0
D,C,2024-11-23 06:00:00,,False,7.0
D,C,2024-11-23 07:00:00,,False,8.0
D,C,2024-11-23 08:00:00,,False,9.0
D,C,2024-11-23 09:00:00,,False,10.0
D,C,2024-11-23 10:00:00,,False,11.0
D,C,2024-11-23 11:00:00,,False,12.0
D,C,2024-11-23 12:00:00,,False,13.0
D,C,2024-11-23 13:00:00,,False,14.0
D,C,2024-11-23 14:00:00,,False,15.0
D,C,2024-11-23 15:00:00,,False,16.0
D,C,2024-11-23 16:00:00,,False,17.0
D,C,2024-11-23 17:00:00,,False,18.0
D,C,2024-11-23 18:00:00,,False,19.0
D,C,2024-11-23 19:00:00,,False,20.0
D,C,2024-11-23 20:00:00,,False,21.0
D,C,2024-11-23 21:00:00,,False,22.0
D,C,2024-11-23 22:00:00,,False,23.0
D,C,2024-11-23 23:00:00,,False,24.0
D,C,2024-11-24 00:00:00,,False,25.0
D,C,2024-11-24 01:00:00,,False,26.0
D,C,2024-11-24 02:00:00,,False,27.0
D,C,2024-11-24 03:00:00,,False,28.0
D,C,2024-11-24 04:00:00,,False,29.0
D,C,2024-11-24 05:00:00,,False,30.0
D,C,2024-11-24 06:00:00,,False,31.0
D,C,2024-11-24 07:00:00,,False,32.0
D,C,2024-11-24 08:00:00,,False,33.0
D,C,2024-11-24 09:00:00,,False,34.0
D,C,2024-11-24 10:00:00,,False,35.0
D,C,2024-11-24 11:00:00,,False,36.0
D,C,2024-11-24 12:00:00,,False,37.0
D,C,2024-11-24 13:00:00,,False,38.0
D,C,2024-11-24 14:00:00,,False,39.0
D,C,2024-11-24 15:00:00,,False,40.0
D,C,2024-11-24 16:00:00,,False,41.0
D,C,2024-11-24 17:00:00,,False,42.0
D,C,2024-11-24 18:00:00,,False,43.0
D,C,2024-11-24 19:00:00,,False,44.0
D,C,2024-11-24 20:00:00,,False,45.0
D,C,2024-11-24 21:00:00,,False,46.0
D,C,2024-11-24 22:00:00,,False,47.0
D,C,2024-11-24 23:00:00,,False,48.0
D,C,2024-11-25 00:00:00,571.5055776029346,True,49.0
D,C,2024-11-25 01:00:00,477.5804039865256,True,1.0
D,C,2024-11-25 02:00:00,546.4656114056454,True,1.0
D,C,2024-11-25 03:00:00,507.0724358000158,True,1.0
D,C,2024-11-25 04:00:00,553.779881277432,True,1.0
D,C,2024-11-25 05:00:00,533.9100709669394,True,1.0
D,C,2024-11-25 06:00:00,566.1454043563186,True,1.0
D,C,2024-11-25 07:00:00,496.56966658393696,True,1.0
D,C,2024-11-25 08:00:00,547.3750530494514,True,1.0
D,C,2024-11-25 09:00:00,502.2825074618438,True,1.0
D,C,2024-11-25 10:00:00,565.8838561880647,True,1.0
D,C,2024-11-25 11:00:00,514.0937977831986,True,1.0
D,C,2024-11-25 12:00:00,565.7153795626532,True,1.0
D,C,2024-11-25 13:00:00,536.5138766229801,True,1.0
D,C,2024-11-25 14:00:00,525.3554057846928,True,1.0
D,C,2024-11-25 15:00:00,480.33681724671817,True,1.0
